Well,Omit,Sample,Target,Task,Dyes,Cq,Cq Conf,Amp Score,Amp Status,Annotated,Baseline Start,Baseline End,Tm1,Tm2,Tm3,Tm4,Curve Quality,Result Quality Issues
C10,false,Bv_phage_1_T24,vulgatus,Unknown,SYBR-NFQ-MGB,27.701120606099693,0.9874275979582726,1.6765797583922566,Amp,false,3,20,73.50839233398438,,,,,
C11,false,Bv_phage_2_T24,vulgatus,Unknown,SYBR-NFQ-MGB,27.112414404050853,0.9785123926352884,1.6525133862148351,Amp,false,3,19,73.50839233398438,,,,,
C12,false,Bv_phage_3_T24,vulgatus,Unknown,SYBR-NFQ-MGB,27.257968030981125,0.9774367050769033,1.6637382721500813,Amp,false,3,21,73.50839233398438,,,,,
C13,false,314.2_1_T47,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,80.81436920166016,91.57676696777344,,,,
C14,false,314.2_2_T47,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,0.46397987441466887,No Amp,false,3,39,80.04562377929688,91.96113586425781,,,,
C15,false,314.2_3_T47,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,80.23780822753906,91.76895141601562,,,,
C16,false,314.3_1_T47,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,80.42999267578125,91.96113586425781,,,,
C17,false,314.3_2_T47,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,80.62217712402344,91.76895141601562,,,,
C18,false,314.3_3_T47,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,91.00020599365234,80.42999267578125,,,,
C19,false,0,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,68.70667266845703,64.47858428955078,88.88616943359375,78.70032501220703,,
C20,false,0,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,88.30960845947266,77.35502624511719,72.74256896972656,83.31278228759766,,
C21,false,0,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,86.77212524414062,80.81436920166016,68.32229614257812,76.7784652709961,,
C22,false,0,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,83.69715118408203,87.73304748535156,64.47858428955078,70.05197143554688,,
C23,false,0,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,91.19239044189453,85.81119537353516,64.47858428955078,72.93475341796875,,
C24,false,0,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,68.32229614257812,75.62535095214844,82.15966796875,,,
D1,false,Bv_phage_1_T12,vulgatus,Unknown,SYBR-NFQ-MGB,27.514806368254128,0.9671173523494426,1.6770422832943768,Amp,false,3,22,73.31623077392578,,,,,
D2,false,Bv_phage_2_T12,vulgatus,Unknown,SYBR-NFQ-MGB,27.112605097212736,0.9640313957253169,1.665064235722863,Amp,false,3,22,73.50839233398438,,,,,
D3,false,Bv_phage_3_T12,vulgatus,Unknown,SYBR-NFQ-MGB,27.359317707151995,0.9743733731562157,1.6620500938450413,Amp,false,3,21,73.50839233398438,,,,,
D4,false,Bd_phage_1_T12,vulgatus,Unknown,SYBR-NFQ-MGB,27.153486248304915,0.9790328611017829,1.6310366983301938,Amp,false,3,18,73.31623077392578,,,,,
D5,false,Bd_phage_2_T12,vulgatus,Unknown,SYBR-NFQ-MGB,27.93614296760635,0.9750173299837219,1.6078596952758175,Amp,false,3,21,73.31623077392578,,,,,
D6,false,Bd_phage_3_T12,vulgatus,Unknown,SYBR-NFQ-MGB,27.924775777765696,0.9763728006392968,1.5937545726420004,Amp,false,3,21,73.50839233398438,,,,,
D7,false,Bs_phage_1_T12,vulgatus,Unknown,SYBR-NFQ-MGB,31.052668566562048,0.954298977544616,1.5301686069638685,Amp,false,3,23,73.50839233398438,,,,,
D8,false,Bs_phage_2_T12,vulgatus,Unknown,SYBR-NFQ-MGB,31.593574921933282,0.9528020725439118,1.5524996314087613,Amp,false,3,24,73.50839233398438,,,,,
D9,false,Bs_phage_3_T12,vulgatus,Unknown,SYBR-NFQ-MGB,32.04825039138269,0.9475188893168365,1.5406707079472735,Amp,false,3,26,73.50839233398438,,,,,
D10,false,Bv_phage_1_T24,vulgatus,Unknown,SYBR-NFQ-MGB,27.220650290901204,0.9886901626727066,1.6733171848097355,Amp,false,3,20,73.31623077392578,,,,,
D11,false,Bv_phage_2_T24,vulgatus,Unknown,SYBR-NFQ-MGB,27.360745577655912,0.9813443186191781,1.6659215999155659,Amp,false,3,19,73.50839233398438,,,,,
D12,false,Bv_phage_3_T24,vulgatus,Unknown,SYBR-NFQ-MGB,27.07944983605433,0.9746092188762083,1.647982409930155,Amp,false,3,22,73.50839233398438,,,,,
D13,false,314.2_1_T47,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,80.62217712402344,92.1533203125,,,,
D14,false,314.2_2_T47,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,80.62217712402344,91.38458251953125,,,,
D15,false,314.2_3_T47,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,80.23780822753906,92.34550476074219,,,,
D16,false,314.3_1_T47,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,80.04562377929688,91.57676696777344,,,,
D17,false,314.3_2_T47,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,80.42999267578125,91.57676696777344,,,,
D18,false,314.3_3_T47,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,91.76895141601562,80.42999267578125,,,,
D19,false,0,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,91.00020599365234,83.31278228759766,66.01606750488281,74.2800521850586,,
D20,false,0,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,80.62217712402344,91.38458251953125,67.74574279785156,,,
D21,false,0,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,69.47541046142578,87.92523193359375,80.23780822753906,83.88933563232422,,
D22,false,0,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,74.85661315917969,88.30960845947266,79.46907043457031,82.92840576171875,,
D23,false,0,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,66.40044403076172,72.166015625,83.50496673583984,76.97065734863281,,
D24,false,0,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,89.6549072265625,65.05514526367188,84.0815200805664,93.88299560546875,,
E1,false,Bv_phage_1_T28,vulgatus,Unknown,SYBR-NFQ-MGB,27.251767528289243,0.9762161985863277,1.674330428011921,Amp,false,3,20,73.50839233398438,,,,,
E2,false,Bv_phage_2_T28,vulgatus,Unknown,SYBR-NFQ-MGB,27.263584794037108,0.98278134737752,1.6761637276731496,Amp,false,3,20,73.31623077392578,,,,,
E3,false,Bv_phage_3_T28,vulgatus,Unknown,SYBR-NFQ-MGB,27.38865063852341,0.9769999782625787,1.6593984822458376,Amp,false,3,22,73.50839233398438,,,,,
E4,false,Bv_phage_1_T36,vulgatus,Unknown,SYBR-NFQ-MGB,27.672399475928408,0.9873768270934763,1.6817537132723468,Amp,false,3,21,73.31623077392578,,,,,
E5,false,Bv_phage_2_T36,vulgatus,Unknown,SYBR-NFQ-MGB,27.279327379196346,0.9783191608198994,1.63776119936329,Amp,false,3,21,73.50839233398438,,,,,
E6,false,Bv_phage_3_T36,vulgatus,Unknown,SYBR-NFQ-MGB,27.466165681920742,0.9857180020416105,1.6508371943024787,Amp,false,3,21,73.50839233398438,,,,,
E7,false,Bd_phage_1_T36,vulgatus,Unknown,SYBR-NFQ-MGB,27.823235185831884,0.9902053309674792,1.6045303436222849,Amp,false,3,23,73.50839233398438,,,,,
E8,false,Bd_phage_2_T36,vulgatus,Unknown,SYBR-NFQ-MGB,27.28673397436856,0.9744354938793588,1.5807110350969684,Amp,false,3,20,73.31623077392578,,,,,
E9,false,Bd_phage_3_T36,vulgatus,Unknown,SYBR-NFQ-MGB,27.872405020450273,0.9897470711059982,1.5755332184387203,Amp,false,3,22,73.50839233398438,,,,,
E10,false,Pm_phage_1_T44,vulgatus,Unknown,SYBR-NFQ-MGB,27.562838370219765,0.9901504472222242,1.6431233289091174,Amp,false,3,22,73.50839233398438,,,,,
E11,false,Pm_phage_2_T44,vulgatus,Unknown,SYBR-NFQ-MGB,27.839343950598632,0.9876446344687771,1.6564041818254265,Amp,false,3,20,73.50839233398438,,,,,
E12,false,Pm_phage_3_T44,vulgatus,Unknown,SYBR-NFQ-MGB,27.74655763948587,0.9676582027546443,1.638064276074491,Amp,false,3,19,73.31623077392578,,,,,
E13,false,0,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,75.24098205566406,92.92205810546875,68.89885711669922,86.19556427001953,,
E14,false,0,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,84.46589660644531,65.43951416015625,73.51131439208984,90.23146057128906,,
E15,false,0,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,65.43951416015625,61.787986755371094,81.5831069946289,,,
E16,false,0,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,90.61582946777344,66.5926284790039,71.7816390991211,85.04244995117188,,
E17,false,0,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,77.35502624511719,65.43951416015625,70.24415588378906,89.84709167480469,,
E18,false,0,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,69.85978698730469,74.2800521850586,83.31278228759766,77.54721069335938,,
E19,false,0,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,69.6676025390625,88.30960845947266,84.0815200805664,63.325469970703125,,
E20,false,0,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,82.35185241699219,87.73304748535156,76.7784652709961,64.47858428955078,,
E21,false,0,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,79.46907043457031,83.69715118408203,88.69397735595703,62.172359466552734,,
E22,false,0,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,72.74256896972656,67.55355834960938,77.54721069335938,87.73304748535156,,
E23,false,0,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,87.156494140625,,,,,
E24,false,0,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,1.9625748206824571,No Amp,false,3,39,76.97065734863281,86.77212524414062,72.74256896972656,64.0942153930664,,
F1,false,Bv_phage_1_T28,vulgatus,Unknown,SYBR-NFQ-MGB,27.465252906390226,0.9773299909992031,1.6817371685344682,Amp,false,3,22,73.50839233398438,,,,,
F2,false,Bv_phage_2_T28,vulgatus,Unknown,SYBR-NFQ-MGB,27.838100916121206,0.9857394838558529,1.675245293578494,Amp,false,3,21,73.50839233398438,,,,,
F3,false,Bv_phage_3_T28,vulgatus,Unknown,SYBR-NFQ-MGB,27.371353422033074,0.98849200652271,1.6575277657098746,Amp,false,3,21,73.50839233398438,,,,,
F4,false,Bv_phage_1_T36,vulgatus,Unknown,SYBR-NFQ-MGB,27.85161958427772,0.9858432103244946,1.6870720587128158,Amp,false,3,22,73.31623077392578,,,,,
F5,false,Bv_phage_2_T36,vulgatus,Unknown,SYBR-NFQ-MGB,27.35214947157028,0.9853393559598994,1.6466672244429275,Amp,false,3,21,73.50839233398438,,,,,
F6,false,Bv_phage_3_T36,vulgatus,Unknown,SYBR-NFQ-MGB,27.330963636399055,0.9845174325602607,1.6535541799461615,Amp,false,3,21,73.50839233398438,,,,,
F7,false,Bd_phage_1_T36,vulgatus,Unknown,SYBR-NFQ-MGB,27.527379638759093,0.9869157499449914,1.617896115141782,Amp,false,3,22,73.31623077392578,,,,,
F8,false,Bd_phage_2_T36,vulgatus,Unknown,SYBR-NFQ-MGB,27.012238807630432,0.9732713188552119,1.586729332983641,Amp,false,3,18,73.31623077392578,,,,,
F9,false,Bd_phage_3_T36,vulgatus,Unknown,SYBR-NFQ-MGB,27.662763629405312,0.989453519211976,1.5927211561125814,Amp,false,3,21,73.50839233398438,,,,,
F10,false,Pm_phage_1_T44,vulgatus,Unknown,SYBR-NFQ-MGB,27.647628013488088,0.9962673288711069,1.6454697508309066,Amp,false,3,22,73.50839233398438,,,,,
F11,false,Pm_phage_2_T44,vulgatus,Unknown,SYBR-NFQ-MGB,27.87478436105134,0.9857136846004885,1.6505807123610745,Amp,false,3,21,73.50839233398438,,,,,
F12,false,Pm_phage_3_T44,vulgatus,Unknown,SYBR-NFQ-MGB,27.74177673423946,0.9749234588743546,1.6371269317375408,Amp,false,3,19,73.31623077392578,,,,,
F13,false,0,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,85.42681884765625,81.39092254638672,73.51131439208984,92.34550476074219,,
F14,false,0,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,76.20191192626953,67.169189453125,88.69397735595703,62.36454391479492,,
F15,false,0,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,89.6549072265625,83.31278228759766,65.24732971191406,69.47541046142578,,
F16,false,0,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,68.13011169433594,85.81119537353516,77.54721069335938,73.89568328857422,,
F17,false,0,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,70.62852478027344,76.7784652709961,,,,
F18,false,0,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,76.5862808227539,66.20825958251953,71.01289367675781,61.98017120361328,,
F19,false,0,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,90.03927612304688,82.35185241699219,67.36137390136719,78.50814056396484,,
F20,false,0,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,68.13011169433594,86.38774871826172,72.166015625,63.325469970703125,,
F21,false,0,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,88.69397735595703,70.24415588378906,78.31594848632812,62.55672836303711,,
F22,false,0,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,71.01289367675781,87.73304748535156,,,,
F23,false,0,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,74.47224426269531,77.93157958984375,65.82388305664062,68.32229614257812,,
F24,false,0,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,74.2800521850586,,,,,
G1,false,340.1_1_T0,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,91.37934875488281,,,,,
G2,false,340.1_2_T0,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,91.5715103149414,,,,,
G3,false,340.1_3_T0,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,91.5715103149414,84.46156311035156,80.23402404785156,,,
G4,false,340.2_1_T0,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,91.5715103149414,81.19482421875,87.15180969238281,,,
G5,false,340.2_2_T0,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,91.5715103149414,,,,,
G6,false,340.2_3_T0,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,91.37934875488281,,,,,
G7,false,340.3_1_T0,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,91.763671875,,,,,
G8,false,340.3_2_T0,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,91.763671875,,,,,
G9,false,340.3_3_T0,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,91.763671875,86.57533264160156,,,,
G10,false,314.1_1_T0,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,91.763671875,,,,,
G11,false,314.1_2_T0,vulgatus,Unknown,SYBR-NFQ-MGB,35.91647649726764,0.9771508792934612,1.538288944993421,Amp,false,3,29,73.89271545410156,,,,,
G12,false,314.1_3_T0,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,91.763671875,,,,,
G13,false,0,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,72.74256896972656,67.36137390136719,86.57994079589844,77.73939514160156,,
G14,false,0,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,79.46907043457031,83.69715118408203,66.7848129272461,74.0878677368164,,
G15,false,0,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,68.32229614257812,86.38774871826172,77.35502624511719,91.19239044189453,,
G16,false,0,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,81.39092254638672,70.82070922851562,74.85661315917969,86.77212524414062,,
G17,false,0,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,85.23463439941406,75.62535095214844,80.42999267578125,61.40361404418945,,
G18,false,0,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,68.51448059082031,85.61901092529297,76.97065734863281,90.80802154541016,,
